"id","yale_id","note_count","remark_abbr","remark"
2640,2392,1,"S:  ","BaII star. Overabundance of praseodymium."
2641,2393,1,"VAR:","Lb? 6.28 - 6.41V."
2642,2397,1,"D:  ","Companion 8.70V, -0.08(B-V), -0.40(U-B), A0V, optical?"
2643,2397,1,"VAR:","Beta C, 5.64 - 5.72V."
2644,2401,1,"SB: ","60.0d, K 1.7k/s, V0 +16.2k/s, asini 1.245.  Orbit questioned by Morbey and Griffin (1987, ApJ, 317, 343)."
2645,2401,2,"SB: ","Unresolved by speckle interferometry."
2646,2404,1,"D:  ","Fixed sep."
2647,2405,1,"S:  ","Infrared spectra show CO, CN and C2 molecules."
2648,2405,1,"VAR:","SRb 7.83 - 10.00B, 8.2 - 10.0p, 234d.  Mean mag. varies in per. about 3500d."
2649,2408,1,"SB: ","Small amp. Sharp lines. Secondary fainter."
2650,2410,1,"G:  ","Member of the local association (Pleiades group); Sco-Cen assoc."
2651,2410,1,"SB: ","2.9723d, K 119k/s, V0 +34k/s, asini 4.84."
2652,2412,1,"VAR:","H alpha emission var."
2653,2413,1,"G:  ","Member cluster Collinder 107, a cluster possibly assoc. with a stellar ring."
2654,2418,1,"S:  ","Shell star."
2655,2419,1,"G:  ","Hyades group."
2656,2421,1,"C:  ","Color excess E(B-V) = +0.03."
2657,2421,1,"D:  ","A* 1.93 A0IV, 12.9y, a = 0.038""."
2658,2421,1,"N:  ","ALHENA."
2659,2421,1,"R:  ","Diam. = 0.00132 - 0.00139""."
2660,2421,1,"SB: ","12.4y. Unresolved by speckle interferometry. RV also var. 0.13d."
2661,2422,1,"G:  ","Mon OB2; in HII reg.; a SN remnant, D14. Near NGC 2264 in region of expanding OB assoc. in gas and dust. See note for HR"
2662,2422,2,"G:  ","2456.  Embedded in 21-cm emission."
2663,2422,1,"M:  ","Probably star of largest known mass for primary and secondary components, each about 50 solar masses."
2664,2422,1,"N:  ","Plaskett's star."
2665,2422,1,"P:  ","Intrinsic polarization, probably due to circumstellar matter."
2666,2422,1,"S:  ","Shell star.  Also classified O8f and O7.5III(f), O8V + O8f."
2667,2422,1,"SB: ","14.3961d, K 205.2k/s, V0 +24.9k/s, asini 40.6. Masses each about 55 solar. The secondary is underluminous for its"
2668,2422,2,"SB: ","mass and may be smaller than the primary. vsini secondary 130:k/s."
2669,2422,1,"VAR:","6.04 - 6.08V, irregular variations, possibly transition from O- to WR-type spectrum.  Polarization variable."
2670,2423,1,"D:  ","CPM.  Companion 7.65V, +0.32(B-V), +0.02(U-B), F2V."
2671,2424,1,"D:  ","AB binary.  C, 11.5v at 21""."
2672,2425,1,"D:  ","Discovered by both occultation and speckle interferometry 1978, sep. 0.075""; 1983.93, sep. 0.13""."
2673,2425,1,"S:  ","Spectra show Hg 4077; Eu, Cr enhanced. Overabundant elements are V by factor of 300; Sr by 1500; Y by 100 and rare"
2674,2425,2,"S:  ","earths by hundreds of thousands."
2675,2431,1,"D:  ","6.9 G0V, 7.3 G1V, 29.0y, a = 0.295"". Combined mag., color."
2676,2432,1,"G:  ","Mon OB2; near NGC 2264 in region of expanding OB assoc. in gas and dust.  See note for HR 2456.  At edge of Monoceros"
2677,2432,2,"G:  ","loop.  Supernova remnant possibly associated with HR 2432."
2678,2433,1,"D:  ","Companion A2V."
2679,2433,1,"RV: ","Hube single plate, -95k/s."
2680,2441,1,"G:  ","Near NGC 2264 in region of expanding OB assoc. in gas and dust. See note for HR 2456."
2681,2442,1,"G:  ","Mon OB1; exciting star of HII region S282 within 0.5d; 21-cm emission."
2682,2442,1,"RV: ","7.5 hrs."
2683,2442,1,"S:  ","Luminosity class variously given as I, II and III (classified also as O9.5I and O9.7Ib).  uv 1548 absorption strong,"
2684,2442,2,"S:  ","emission weak."
2685,2442,1,"VAR:","Beta C? 6.2 - 6.25V, 7.5 hrs., possibly longest period Beta C type."
2686,2443,1,"G:  ","UMa stream."
2687,2443,1,"S:  ","Also classified K1III, K3-III Fe-0.5."
2688,2447,1,"G:  ","Sigma Pup group."
2689,2450,1,"G:  ","Red star Pleiades group."
2690,2451,1,"G:  ","Member of Pleiades group."
2691,2451,1,"VAR:","Beta C?, 3.16 - 3.20V."
2692,2456,1,"C:  ","Color excess E(B-V) = +0.07."
2693,2456,1,"D:  ","AB binary, 4.8 Oe5, 7.6 B7; C, 9.9v B8V at 17"", physical, vsini 141k/s; D, 9.7v A6III at 41"", physical, vsini 115k/s;"
2694,2456,2,"D:  ","E1 the brighter component of E, B5V at 74"", probably optical, vsini 253k/s; E2, A0V, vsini 132k/s."
2695,2456,1,"DYN:","0.005""."
2696,2456,1,"G:  ","In cluster NGC 2264 #131; HII reg. S273; Mon OB1; T-Tauri assoc., Mon T1. The cluster appears to be the nucleus of the"
2697,2456,2,"G:  ","association.  In region of neutral hydrogen.  Ionized Mon OB1 region probably excited by S Mon. The electron density of"
2698,2456,3,"G:  ","the HII region increases toward the center of the cluster. (Note that OB associations MonI = IIMon = Mon OB1 and MonII ="
2699,2456,4,"G:  ","IMon = OB2. In conversions from the earlier designations to OB1 and OB2 these groups have occasionally been"
2700,2456,5,"G:  ","interchanged; however, they may be related.)"
2701,2456,1,"S:  ","Also classified O8III((f)).  uv 1240 absorption strong."
2702,2456,1,"VAR:","ADS 5322A, Ia? 4.62 - 4.67V.  R-I also found at -0.11."
2703,2462,1,"D:  ","Binary. Companion A0."
2704,2462,1,"DYN:","0.010""."
2705,2462,1,"N:  ","Becvar calls this Y Pup; Lacaille called it V Pup, but it is neither of the variables now known as either V or Y."
2706,2462,1,"VAR:","5.58 - 5.62p."
2707,2467,1,"D:  ","Some spectral lines appear double, indicating separation of about 110k/s and vsini of 90 and 75k/s."
2708,2467,1,"G:  ","Mon OB2; 21 cm emission; in HII region D14; in a SN remnant; near NGC 2264 in region of expanding OB assoc. in gas and"
2709,2467,2,"G:  ","dust. See HR 2456."
2710,2467,1,"S:  ","Also classified O7V and O8f."
2711,2468,1,"D:  ","CPM."
2712,2469,1,"G:  ","Wolf 630 group."
2713,2470,1,"D:  ","AB 5.37 A2n, 5.95 A2V, 699.0y, a = 1.660""; vsini of B 100k/s.  C, 7.1v at 8"", physical."
2714,2472,1,"VAR:","Na 4.8 - 16.5v."
2715,2473,1,"D:  ","Companion 9.22V, +1.13(B-V), +0.91(U-B), K0III-IV."
2716,2473,1,"G:  ","Red star Pleiades group."
2717,2473,1,"N:  ","Mebsuta; Melucta; Meboula."
2718,2473,1,"R:  ","Occultation diam. = 0.0018 - 0.0056""."
2719,2473,1,"S:  ","Strong He 10830 emission and absorption."
2720,2475,1,"D:  ","Companion has A-type spectrum."
2721,2478,1,"D:  ","Optical."
2722,2479,1,"G:  ","Mon OB2."
2723,2479,1,"S:  ","uv indicates sB0.5."
2724,2481,1,"D:  ","CPM."
2725,2482,1,"S:  ","Also classified A5:m."
2726,2483,1,"D:  ","Companion orange, optical."
2727,2484,1,"N:  ","Alzirr."
2728,2484,1,"VAR:","Delta Sct?"
2729,2485,1,"D:  ","CPM with 2486.  Hardly any change in 110y."
2730,2485,1,"DYN:","0.003""."
2731,2486,1,"D:  ","See HR 2485.  Color for combined light. Mag. for blended images 5.52V."
2732,2486,1,"DYN:","0.003""."
2733,2488,1,"S:  ","Also classified A7/9 + F/G:"
2734,2491,1,"C:  ","Color excess E(B-V) = -0.03."
2735,2491,1,"D:  ","AB -1.46 A1V, 8.49 A1V, 50.090y, a = 7.500"" or 49.94y, a = 7.62"".  D, 14.0v at 32"" from A.  C, companion to B at 1.4"""
2736,2491,2,"D:  ","suspected but not confirmed.  B is first white dwarf ever discovered; predicted by Bessel (1844) on basis of orbital"
2737,2491,3,"D:  ","motion of Sirius, it was first seen by Alvan Clark in 1862, and its peculiar high temperature, small size and great"
2738,2491,4,"D:  ","density established by W. Adams in 1925."
2739,2491,1,"DYN:","0.376""."
2740,2491,1,"G:  ","Sirius group; UMa stream."
2741,2491,1,"M:  ","Soft X-rays observed from Astronomical Netherlands Satellite (ANS).  Sirius B not unusual compared with other dA white"
2742,2491,2,"M:  ","dwarfs.  Effective temperature about 32000K."
2743,2491,1,"N:  ","SIRIUS; Canicula; Dog Star; Aschere."
2744,2491,1,"R:  ","Diam. = 0.00560 - 0.00589""."
2745,2491,1,"S:  ","Cadmium discovered in spectra from COPERNICUS. Iron overabundant by a factor of 5 in comparison with Sun and titanium by"
2746,2491,2,"S:  ","a factor of 2.  Possibility that the atmosphere of Sirius A polluted by material ejected from Sirius B. Weak magnetic"
2747,2491,3,"S:  ","field.  Barium abundance greater than solar abundance by about 1.76.  Also classified A/A0/A1."
2748,2491,1,"SB: ","50.04y D, K 2.4k/s, V0 -7.6k/s, asini 487."
2749,2492,1,"G:  ","Collinder 121 #23."
2750,2492,1,"RV: ","vsini 200k/s."
2751,2492,1,"S:  ","Also classified B2Ve.  H alpha emission variable."
2752,2492,1,"VAR:","Gamma Cas 5.13 - 5.44V.  Also classified beta C, 5.10 - 5.26V."
2753,2494,1,"G:  ","In HII region; near NGC 2264 in region of expanding OB assoc. in gas and dust. See note for HR 2456."
2754,2496,1,"G:  ","Cluster NGC 2281."
2755,2497,1,"G:  ","Collinder 121 #36."
2756,2499,1,"D:  ","6.81 A1V, 7.01 A2V, 1057.8y, a = 1.536"". Combined mag., colors."
2757,2499,1,"DYN:","0.007""."
2758,2501,1,"S:  ","H alpha emission."
2759,2501,1,"VAR:","Beta C, 5.48 - 5.76V."
2760,2506,1,"S:  ","Also classified K0III Ba 0.1."
2761,2507,1,"S:  ","Weak double emission in H beta, H gamma, H delta."
2762,2508,1,"VAR:","Amp. 0.06V."
2763,2509,1,"G:  ","In open cluster NGC 2287 #109; Collinder 121 #37."
2764,2509,1,"S:  ","He weak."
2765,2509,1,"VAR:","Alpha CV 6.06 - 6.09V, 2.181d."
2766,2510,1,"G:  ","Sco-Cen assoc."
2767,2510,1,"VAR:","Gamma Cas 6.15 - 6.27V.  A 2-year (1977-78) minimum attributed to a dust cloud."
2768,2512,1,"VAR:","SRc 6.6 - 7.3p, about 47d."
2769,2516,1,"G:  ","61 Cyg group."
2770,2519,1,"D:  ","Component B, 13.31V at 27.5"", optical."
2771,2519,1,"S:  ","Helium weak."
2772,2519,1,"VAR:","SX Ari, amp. 0.10V."
2773,2520,1,"D:  ","AB 5.7 G4III comp., 6.9 A2, 480y, a = 0.736"".  Combined mag. and color.  C and D 6.3 and 6.2 pv fainter than AB."
2774,2520,1,"DYN:","0.006""."
2775,2526,1,"VAR:","7.1 - 7.28B."
2776,2527,1,"G:  ","Wolf 630 group."
2777,2528,1,"D:  ","AB binary."
2778,2529,1,"D:  ","Optical."
2779,2529,1,"G:  ","Hyades group."
2780,2530,1,"D:  ","CPM."
2781,2533,1,"R:  ","Occultation diam. = 0.0028 - 0.0043""."
2782,2534,1,"VAR:","Alpha CV 6.16 - 6.32V, 2.9760d.  Magnetic field and rotation same period.  Strontium var."
2783,2537,1,"VAR:","7.01 - 7.06?V. Radial velocity possibly variable from +22 to +44k/s."
2784,2538,1,"S:  ","H alpha emission; typical shell spectrum.  Equivalent width of H alpha is variable."
2785,2538,1,"VAR:","Gamma Cas 3.78 - 3.97V, 3.7 - 3.85B."
2786,2539,1,"D:  ","AB fixed."
2787,2539,1,"M:  ","Space motion almost identical to that of the Sun."
2788,2539,1,"S:  ","Also classified A7n-F3IV."
2789,2539,1,"VAR:","Delta Sct 5.94 - 6.14V, primary period 0.115442, secondary 0.154412d."
2790,2541,1,"N:  ","Sometimes this star, sometimes HR 2547 have been called Psi8 Aur. To avoid future confusion this designation"
2791,2541,2,"N:  ","is abandoned for both."
2792,2545,1,"D:  ","AB binary. B discordantly classified B9V: or A6:, vsini 158k/s."
2793,2545,1,"RV: ","Comp. B, RV var."
2794,2545,1,"VAR:","H alpha variable."
2795,2546,1,"VAR:","6.52 - 6.57V."
2796,2547,1,"N:  ","See note for HR 2541."
2797,2547,1,"S:  ","Hg, Mn."
2798,2548,1,"N:  ","Called X Pup by Lacaille, but is not the variable now known as X."
2799,2553,1,"SB: ","1066.0d, K 4.1k/s, V0 +36.4k/s, asini 59.9.  Unresolved by speckle interferometry 1980.02."
2800,2554,1,"S:  ","Secondary A0V and about 3 mag. fainter than primary."
2801,2554,1,"SB: ","195.26d, K 24.9k/s, V0 +25.5k/s, asini 66.9."
2802,2554,1,"VAR:","From orbit based on IUE data, the star should be eclipsing with period 195.24d."
2803,2556,1,"G:  ","Hyades group."
2804,2557,1,"VAR:","Delta Sct 6.037 - 6.054y.  About 4 hrs. One of most luminous Delta Sct stars: abs. mag. about 0.0V."
2805,2560,1,"D:  ","AB binary.  C, 13v at 29"" optical.  D, 9.5 at 207""."
2806,2560,1,"DYN:","0.007""."
2807,2564,1,"D:  ","AB 4.8 A9Vp, 7.6 G6V, 1943.8y, a = 8.194"".  Combined mag., colors."
2808,2564,1,"DYN:","0.029""."
2809,2564,1,"RV: ","ADS 5559B, 23k/s."
2810,2564,1,"SB: ","ADS 5559A."
2811,2567,1,"VAR:","ADS 5548A, Lb, amp. 0.22V."
2812,2568,1,"S:  ","Shell star."
2813,2568,1,"VAR:","Emission var. about 16 yrs."
2814,2571,1,"G:  ","Probable member Collinder 121 (#24); OB group near Omicron CMa."
2815,2571,1,"N:  ","Old sources call this Pi1 CMa, HR 2558 Pi2 and HR 2590 Pi3. Superscripts no longer"
2816,2571,2,"N:  ","retained."
2817,2571,1,"RV: ","0.184558d."
2818,2571,1,"VAR:","Beta C 4.60 - 4.63B, 0.184557 and 0.19296d, beat per. about 2d."
2819,2572,1,"G:  ","Possible Eggen group with HR 63, q.v."
2820,2574,1,"G:  ","61 Cyg group."
2821,2576,1,"G:  ","Arcturus group."
2822,2577,1,"RV: ","Pole on."
2823,2577,1,"S:  ","Also classified B3IVe+F."
2824,2578,1,"G:  ","Nonmember near Collinder 121 (#2)."
2825,2580,1,"G:  ","Member OB group near Omicron CMa; in cluster Collinder 121 (#1)."
2826,2580,1,"VAR:","Lc 3.78 - 3.99V."
2827,2583,1,"G:  ","In HII region; member OB group near Omicron CMa; in cluster Collinder 121 (#4).  The central star of a ring nebula."
2828,2583,1,"RV: ","Var. by 300k/s in less than 1d. Suspected binary. Interstellar lines RV +36k/s."
2829,2583,1,"S:  ","One of only four WR stars bright enough to have been observed spectroscopically in UV by COPERNICUS.  Reminiscent of"
2830,2583,2,"S:  ","spectra of nova-like variables during an outburst, which is typical of close binaries.  Circumstellar matter.  Helium"
2831,2583,3,"S:  ","rich.  HII ring.  Shell surrounding the star is estimated to be three solar masses.  The B in the spectral type denotes"
2832,2583,4,"S:  ","broad lines here, not a B-type spectrum."
2833,2583,1,"SB: ","3.763d, K 36.1k/s, V0 +46.9k/s."
2834,2583,1,"VAR:","E? 6.71 - 6.95V, 3.763d, possibly irregular.  HeII 4686 var. about 13d; profiles var. in minutes.  Suspected SN remnant."
2835,2583,2,"VAR:","Companion is probably a neutron star."
2836,2585,1,"G:  ","Sirius group; UMa stream."
2837,2588,1,"D:  ","Component B is 9.3v K5 at 44""; D, 9.5 at 130""."
2838,2588,1,"N:  ","See HR 2571."
2839,2590,1,"D:  ","CPM."
2840,2590,1,"N:  ","See HR 2571."
2841,2591,1,"VAR:","Lb 6.25 - 6.37V."
2842,2592,1,"SB: ","Small RV amp., nearly equal components."
2843,2593,1,"D:  ","AB fixed."
2844,2595,1,"G:  ","Member OB group near Omicron CMa; Collinder 121 (#25)."
2845,2595,1,"M:  ","Old disk population runaway star."
2846,2596,1,"G:  ","Sirius group? Member of the local association (Pleiades group); possible member Collinder 121 (#26)."
2847,2596,1,"VAR:","Beta C 4.36 - 4.40v, 0.08:d."
2848,2598,1,"SB: ","Large amp., moderate rotation. Secondary fainter and later Sp."
2849,2602,1,"G:  ","Member of the local association (Pleiades group)."
2850,2603,1,"G:  ","Collinder 121 #38."
2851,2603,1,"S:  ","Very sharp lines. Previously classified B8, B2IV-V."
2852,2603,1,"VAR:","Beta C 6.50 - 6.66V, 0.19d."
2853,2605,1,"D:  ","7.1, 7.1v, sep. 0.040"".  Resolved by speckle interferometry 1983.93, sep. 0.06""; unresolved 1984.93 and 1985.25."
2854,2605,1,"S:  ","Spectra show Hg, Mn. Helium weak."
2855,2609,1,"VAR:","SR 5.00 - 5.07V, 6.54 - 6.64p."
2856,2611,1,"G:  ","Collinder 121 #39."
2857,2612,1,"D:  ","6.9 F8IV-V, 7.1 F8IV-V, 16.74y, a = 0.218"".  Combined mag., colors."
2858,2612,1,"DYN:","0.037""."
2859,2614,1,"G:  ","Sco-Cen assoc."
2860,2616,1,"G:  ","Collinder 121 #40."
2861,2618,1,"C:  ","Color excess E(B-V) = +0.02."
2862,2618,1,"D:  ","Fixed sep."
2863,2618,1,"G:  ","Member of Pleiades group."
2864,2618,1,"N:  ","ADARA; ADHARA."
2865,2618,1,"R:  ","Diam. = 0.00077 - 0.00080""."
2866,2618,1,"S:  ","Lyman alpha observed from COPERNICUS."
2867,2620,1,"D:  ","AC, mag. diff 6.1v, sep. 32""; AD, mag. diff 6.1v, sep. 60""; AE, mag. diff 6.4v, sep. 50""."
2868,2621,1,"D:  ","Component B, M5III; component C, F6V, optical."
2869,2621,1,"G:  ","Collinder 121 #41."
2870,2626,1,"G:  ","NGC 129."
2871,2626,1,"SB: ","Small RV amp. Secondary fainter."
2872,2627,1,"G:  ","CMa OB1."
2873,2628,1,"D:  ","Component X, K-type spectrum, optical."
2874,2628,1,"VAR:","Gamma Cas 6.48 - 6.60V.  Time scale 7d."
2875,2630,1,"S:  ","Barium star."
2876,2928,1,"VAR:","Amp. 0.01B, 0.16121d."
2877,2630,1,"VAR:","Cep?, amp. 0.086V, 0.7282d."
2878,2631,1,"D:  ","Sep. 0.020""."
2879,2631,1,"VAR:","Lb? 5.89 - 6.04V."
2880,2633,1,"M:  ","Old disk population runaway star."
2881,2643,1,"S:  ","Also classified F8V, G2V and G8IV."
2882,2644,1,"D:  ","AB binary."
2883,2644,1,"G:  ","Hyades group."
2884,2644,1,"RV: ","ADS 5746B, +15k/s."
2885,2646,1,"G:  ","Probable member OB group near Omicron CMa; Collinder 121 (#28)."
2886,2646,1,"S:  ","Ultraviolet FeII emission."
2887,2646,1,"VAR:","Lc 3.43 - 3.49V."
2888,2648,1,"RV: ","Rotational velocity vsini 336k/s."
2889,2648,1,"S:  ","H alpha emission.  uv indicates gB1."
2890,2648,1,"VAR:","Beta C 4.96 - 5.01V, 0.19120d, secondary 0.19740d, beat period 6.09d."
2891,2650,1,"D:  ","Component A is suspected occultation double, 4.5, 4.5v, sep. 0.1"".  B, 10.5v at 87"". C, +20d1686, 7.55V, +0.62(B-V), +0."
2892,2650,2,"D:  ","+0.07(U-B), G1V at 96"" has high proper motion, 0.100"", optical, vsini =<54k/s.  Other components fainter."
2893,2650,1,"N:  ","Mekbuda."
2894,2650,1,"RV: ","Same period."
2895,2650,1,"VAR:","ADS 5742A, CDelta 3.62 - 4.18V, 10.15073d.  Period decreasing 3.1s/y."
2896,2652,1,"VAR:","Amp. 0.08V."
2897,2653,1,"C:  ","Color excess E(B-V) = +0.03."
2898,2653,1,"G:  ","Probable member OB group near Omicron CMa; Collinder 121 (#29)."
2899,2653,1,"RV: ","Balmer lines suggest mass loss 10E-08 solar/year."
2900,2653,1,"VAR:","H alpha profile changes in 30 min. or less."
2901,2656,1,"S:  ","H alpha emission."
2902,2657,1,"G:  ","Member of Pleiades group; Collinder 121 #30."
2903,2657,1,"N:  ","Muliphen; Muliphein; Isis; Mirza."
2904,2661,1,"VAR:","Amp. 0.53:V."
2905,2662,1,"G:  ","61 Cyg group."
2906,2666,1,"G:  ","Hyades moving group."
2907,2666,1,"S:  ","K/m indicate A3/F2, respectively."
2908,2666,1,"VAR:","5.16 - 5.32V."
2909,2667,1,"D:  ","CPM with HR 2668 and third component, 9.2v K2 at 200""."
2910,2668,1,"D:  ","See HR 2667."
2911,2669,1,"RV: ","Recent determination vsini 350k/s."
2912,2670,1,"D:  ","Component B, 10.3v, F5III."
2913,2670,1,"G:  ","Exciting star of HII region S296. Doubtful if member of CMa OB1."
2914,2670,1,"VAR:","ADS 5782A, Beta C 6.42 - 6.53V, 0.267d? or 0.18d.  Other indications from 4 to 10.4 hrs."
2915,2671,1,"R:  ","Occultation diam. = 0.0037 - 0.0049""."
2916,2671,1,"S:  ","Technetium found in spectrum.  Also classified S2,9e-S8,9e."
2917,2671,1,"VAR:","M 6.0 - 14.0v, 369.91d."
2918,2672,1,"G:  ","Hyades group."
2919,2677,1,"D:  ","AB binary A9V, F6V.  CPM with C, 10.0v at 37""."
2920,2678,1,"D:  ","Component C, 9v at 18"" probably optical."
2921,2678,1,"G:  ","Exciting star of HII region S296; CMa OB1; reflection nebula; member assoc. CMa R1 at 690 pc."
2922,2678,1,"S:  ","Not generally considered an emission star, but H alpha fluctuations suggest emission."
2923,2678,1,"VAR:","Beta C 5.36 - 5.39V, 0.12377d?"
2924,2679,1,"G:  ","In HII region; less than 0.5d from S296 and S297; member assoc.  CMa OB1-R1."
2925,2683,1,"S:  ","Magnetic field."
2926,2683,1,"VAR:","Amp. 0.026y, 3.275d."
2927,2684,1,"D:  ","AB optical."
2928,2684,1,"G:  ","Wolf 630 group."
2929,2688,1,"M:  ","This star and HR 938 form a pair with opposite motion. See HR 938."
2930,2688,1,"VAR:","Amp. 0.04b?"
2931,2690,1,"G:  ","Sco-Cen assoc."
2932,2690,1,"S:  ","Equivalent width of H alpha emission increased between 1981 and 1983."
2933,2690,1,"VAR:","Gamma Cas 5.64 - 5.92V."
2934,2691,1,"S:  ","Also classified B9e."
2935,2691,1,"VAR:","Amp. 0.02V, 0.04U.  Var. H alpha emission."
2936,2692,1,"G:  ","Runaway star from CMa OB1."
2937,2693,1,"G:  ","Member OB group near Omicron CMa; Collinder 121 (#31)."
2938,2693,1,"N:  ","Wezen; Alwazn; Wesen; Al Wazor."
2939,2693,1,"R:  ","Diam. = 0.00329 - 0.00360""."
2940,2694,1,"G:  ","Exciting star of HII region S296; member assoc. CMa OB1-R1."
2941,2694,1,"M:  ","Possibly the center of SN explosion 0.8 million years ago."
2942,2694,1,"S:  ","Also classified O7III."
2943,2695,1,"G:  ","Possible member Collinder 121 (#32)."
2944,2697,1,"D:  ","AB CPM."
2945,2697,1,"VAR:","4.3 - 4.36V."
2946,2699,1,"D:  ","Component B, 11.3v, F3V."
2947,2700,1,"G:  ","Hyades group."
2948,2702,1,"G:  ","Member of a possible association in the anticenter direction at about 250pc, including HR 2756, 2961, 3330, 3440, 3466,"
2949,2702,2,"G:  ","3467, 3663, 3672, and 3674."
2950,2702,1,"VAR:","Beta C?"
2951,2703,1,"VAR:","Lb? 5.47 - 5.55V.  V-R varies by 0.08m."
2952,2704,1,"VAR:","Amp. 0.04b?"
2953,2707,1,"VAR:","Delta Sct 5.43 - 5.50V, 0.0999081 and 0.07500d, var. amp., beat per.  0.30083d. Sp. var."
2954,2711,1,"D:  ","AB 7.18 F8V, 7.23 F8V, 116.50y, a = 0.929"". Combined mag., colors.  C, 12.5v at 16"" optical."
2955,2711,1,"DYN:","0.032""."
2956,2711,1,"VAR:","Delta Sct?  Difference between components B-A varies."
2957,2717,1,"G:  ","Wolf 630 group."
2958,2717,1,"S:  ","Also classified K3V, but this is not consistent with type of light variability."
2959,2717,1,"VAR:","SRb 6.63 - 7.01B, about 50d."
2960,2718,1,"VAR:","Amp. 0.037V, 2.68d or double.  May be SB with double period."
2961,2719,1,"G:  ","61 Cyg group."
2962,2720,1,"G:  ","Foreground star in region of Collinder 132."
2963,2724,1,"VAR:","Delta Sct type."
2964,2725,1,"D:  ","Optical."
2965,2726,1,"VAR:","The fainter component of the double is the variable suspect, 7.5v."
2966,2727,1,"S:  ","Strong Ap star."
2967,2727,1,"SB: ","46.314d, K 48.5k/s, V0 -4.4k/s, asini 30.6."
2968,2727,1,"VAR:","Magnetic field var. 36.5d."
2969,2733,1,"D:  ","Companion 9.07V, +0.77(B-V), +0.35(U-B), G1III or G5III, RV -3k/s, optical?"
2970,2734,1,"G:  ","Collinder 121 #32."
2971,2734,1,"RV: ","Same period."
2972,2734,1,"VAR:","Beta C, amp. 0.04V, 0.112d (variability questioned)."
